Classification Name,Classification Code,Country Name,Country Code,Time,Time Code,Cost of a healthy diet in PPP dollars [CoHD_PPP],Affordability of an energy sufficient diet: ratio of cost to food expenditures [CoCA_fexp],Percent of the population who cannot afford a healthy diet [CoHD_headcount],Population [Pop],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Cost share for vegetables in a least-cost healthy diet [CoHD_v_prop]
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2020,YR2020,3.15,..,3.6,5702398,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2021,YR2021,3.71,0.19,22.9,5718122,..,0.11
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2022,YR2022,5.58,..,36.9,5744489,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2023,YR2023,6.42,..,45.2,5773493,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2024,YR2024,6.45,..,45.6,5805962,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2025,YR2025,6.97,..,46.4,5849421,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2017,YR2017,3.59,..,70.7,2157110,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2018,YR2018,3.63,..,71.5,2183603,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2019,YR2019,3.74,..,72.5,2209405,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2020,YR2020,4.01,..,76.2,2235727,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2021,YR2021,4.31,0.44,76.7,2261542,..,0.22
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2022,YR2022,4.68,..,76.5,2286110,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2023,YR2023,4.97,..,76.8,2311472,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2024,YR2024,5.24,..,77.1,2337423,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lesotho,LSO,2025,YR2025,5.47,..,77.4,2363325,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2017,YR2017,3.24,..,65.8,4848925,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2018,YR2018,3.3,..,65,4944726,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2019,YR2019,3.51,..,67.4,5043721,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2020,YR2020,3.78,..,70.8,5149463,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2021,YR2021,3.67,0.76,66.3,5259323,..,0.28
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2022,YR2022,3.94,..,61.1,5373294,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2023,YR2023,3.64,..,60.8,5493031,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2024,YR2024,3.56,..,62.1,5612817,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Liberia,LBR,2025,YR2025,3.6,..,59.6,5731206,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2017,YR2017,2.85,..,24.3,2829313,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2018,YR2018,2.87,..,19.3,2802478,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2019,YR2019,3.05,..,15,2795058,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2020,YR2020,3.07,..,10.5,2795765,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2021,YR2021,3.12,0.05,10.3,2794488,..,0.28
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2022,YR2022,3.7,..,12.6,2816919,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2023,YR2023,4.2,..,14,2854099,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2024,YR2024,4.23,..,13.3,2859110,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lithuania,LTU,2025,YR2025,4.38,..,12.3,2830144,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2017,YR2017,3.21,..,56,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2018,YR2018,3.28,..,53.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2019,YR2019,3.38,..,51.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2020,YR2020,3.56,..,54.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2021,YR2021,3.76,0.33,52.4,..,..,0.18
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2022,YR2022,4.17,..,50.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2023,YR2023,4.47,..,48.6,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2024,YR2024,4.65,..,47.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lower-middle-income,LMC,2025,YR2025,4.83,..,44.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2017,YR2017,3.03,..,77.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2018,YR2018,3.04,..,75.9,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2019,YR2019,3.12,..,75.8,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2020,YR2020,3.29,..,78.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2021,YR2021,3.5,0.57,77,..,..,0.16
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2022,YR2022,3.99,..,76.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2023,YR2023,4.19,..,77.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2024,YR2024,4.24,..,77.3,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Low-income,LIC,2025,YR2025,4.32,..,76.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2017,YR2017,2.46,..,3,596495,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2018,YR2018,2.59,..,2.4,608101,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2019,YR2019,2.62,..,1.4,620163,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2020,YR2020,2.62,..,0.8,630597,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2021,YR2021,2.65,0.04,2.3,640274,..,0.27
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2022,YR2022,3.05,..,1.2,653313,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2023,YR2023,3.55,..,0.8,665098,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2024,YR2024,3.65,..,0.9,673036,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Luxembourg,LUX,2025,YR2025,3.73,..,0.9,680453,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2017,YR2017,3.08,..,82.5,26788375,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2018,YR2018,3.18,..,83.1,27494926,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2019,YR2019,3.21,..,83,28219554,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2020,YR2020,3.2,..,85.3,28953556,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2021,YR2021,3.34,0.6,85.6,29691083,..,0.12
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2022,YR2022,3.65,..,85.8,30437261,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2023,YR2023,3.87,..,85.9,31195932,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2024,YR2024,3.96,..,85.3,31964956,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Madagascar,MDG,2025,YR2025,4.08,..,85.3,32740678,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2017,YR2017,2.38,..,85.5,18039715,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2018,YR2018,2.52,..,86.4,18528081,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2019,YR2019,2.77,..,87.8,19025752,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2020,YR2020,3.1,..,88.9,19533888,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2021,YR2021,3.43,0.43,88.9,20047258,..,0.12
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2022,YR2022,3.88,..,89.8,20568728,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2023,YR2023,4.29,..,91.1,21104482,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2024,YR2024,4.69,..,92.1,21655286,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malawi,MWI,2025,YR2025,5.01,..,92.7,22216120,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2017,YR2017,3.1,..,4.4,32355644,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2018,YR2018,3.2,..,3.8,32910967,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2019,YR2019,3.3,..,3,33440596,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2020,YR2020,3.43,..,3.6,33889558,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2021,YR2021,3.52,0.09,3.1,34282399,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2022,YR2022,3.89,..,2.1,34695493,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2023,YR2023,4.15,..,1.9,35126298,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2024,YR2024,4.27,..,1.6,35557673,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malaysia,MYS,2025,YR2025,4.42,..,1.4,35977838,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2017,YR2017,3.36,..,8.1,458287,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2018,YR2018,3.34,..,6.8,473099,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2019,YR2019,3.28,..,6.1,487731,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2020,YR2020,3.33,..,11.2,502118,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2021,YR2021,3.39,0.07,9.7,516154,..,0.32
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2022,YR2022,3.74,..,7.2,524106,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2023,YR2023,4.01,..,5.5,525994,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2024,YR2024,4.3,..,4.7,527799,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Maldives,MDV,2025,YR2025,4.45,..,4.2,529676,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2017,YR2017,2.97,..,59.2,19813011,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2018,YR2018,2.97,..,53.8,20442030,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2019,YR2019,2.97,..,51.3,21068405,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2020,YR2020,3.04,..,56.6,21713836,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2021,YR2021,3.16,0.31,59.4,22388630,..,0.15
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2022,YR2022,3.56,..,62.4,23072640,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2023,YR2023,3.72,..,61.8,23769127,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2024,YR2024,3.86,..,61.4,24478595,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mali,MLI,2025,YR2025,3.98,..,60.8,25198821,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2017,YR2017,3.35,..,5.6,467902,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2018,YR2018,3.49,..,4.8,484558,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2019,YR2019,3.75,..,4.3,504015,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2020,YR2020,3.75,..,4.4,518207,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2021,YR2021,3.8,0.11,3.3,524376,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2022,YR2022,4.43,..,5.5,528192,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2023,YR2023,5.07,..,4.8,532956,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2024,YR2024,5.17,..,4.5,539607,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Malta,MLT,2025,YR2025,5.37,..,4.5,545405,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2017,YR2017,3.86,..,49.8,4210600,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2018,YR2018,3.92,..,49.9,4337685,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2019,YR2019,4.02,..,50.4,4467708,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2020,YR2020,4.13,..,52.2,4600131,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2021,YR2021,4.43,0.3,54.6,4734874,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2022,YR2022,5.04,..,55.4,4875637,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2023,YR2023,5.28,..,53.8,5022441,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2024,YR2024,5.4,..,51.7,5169395,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritania,MRT,2025,YR2025,5.57,..,50.9,5315065,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2017,YR2017,3.38,..,18.1,1290655,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2018,YR2018,3.41,..,16.9,1288833,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2019,YR2019,3.46,..,16,1286270,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2020,YR2020,3.63,..,22.1,1283223,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2021,YR2021,3.77,0.1,21.3,1279623,..,0.34
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2022,YR2022,4.21,..,20.7,1276130,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2023,YR2023,4.42,..,19.2,1273588,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2024,YR2024,4.75,..,19.1,1271169,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mauritius,MUS,2025,YR2025,4.84,..,17.8,1268280,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2017,YR2017,2.9,..,31.6,123400057,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2018,YR2018,2.97,..,30.4,124573711,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2019,YR2019,2.98,..,30.1,125762982,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2020,YR2020,3.07,..,32.6,126799054,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2021,YR2021,3.28,0.09,27.4,127648148,..,0.24
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2022,YR2022,3.78,..,25.2,128613117,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2023,YR2023,4.28,..,21.9,129739759,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2024,YR2024,4.42,..,20.1,130861007,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mexico,MEX,2025,YR2025,4.54,..,20,131946900,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2017,YR2017,2.83,..,38,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2018,YR2018,2.92,..,37.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2019,YR2019,2.99,..,38.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2020,YR2020,3.14,..,40.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2021,YR2021,3.29,0.17,39.8,..,..,0.17
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2022,YR2022,3.79,..,40.8,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2023,YR2023,4.19,..,43.8,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2024,YR2024,4.36,..,43,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Middle East & North Africa,MEA,2025,YR2025,4.44,..,41,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2017,YR2017,2.34,..,11.3,3193497,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2018,YR2018,2.47,..,9.3,3153773,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2019,YR2019,2.65,..,10.1,3112562,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2020,YR2020,2.9,..,11.2,3069131,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2021,YR2021,3.08,0.14,10.6,3023778,..,0.14
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2022,YR2022,3.42,..,14.6,3039985,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2023,YR2023,3.57,..,15,3067070,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2024,YR2024,3.69,..,12.5,3034961,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Moldova,MDA,2025,YR2025,3.81,..,11.4,2996106,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2017,YR2017,4.11,..,51.9,3104364,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2018,YR2018,4.26,..,49.8,3167706,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2019,YR2019,4.56,..,44.9,3232113,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2020,YR2020,5.01,..,45.2,3290785,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2021,YR2021,5.55,0.12,43.2,3339674,..,0.16
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2022,YR2022,6.17,..,38.6,3386015,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2023,YR2023,6.74,..,36.6,3431932,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2024,YR2024,7.06,..,31.5,3475540,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mongolia,MNG,2025,YR2025,7.28,..,29.8,3517100,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2017,YR2017,3.21,..,18.5,620114,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2018,YR2018,3.24,..,19.7,615795,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2019,YR2019,3.49,..,16.6,611667,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2020,YR2020,3.43,..,16.7,607935,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2021,YR2021,3.63,0.06,14,603851,..,0.24
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2022,YR2022,4.48,..,12.2,614648,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2023,YR2023,5.04,..,10.2,633552,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2024,YR2024,4.96,..,8,638479,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montenegro,MNE,2025,YR2025,5.08,..,7.5,632729,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2017,YR2017,3.75,..,..,4603,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2018,YR2018,3.88,..,..,4569,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2019,YR2019,4.11,..,..,4540,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2020,YR2020,4.58,..,..,4508,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2021,YR2021,4.78,0.41,..,4479,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2022,YR2022,5.18,..,..,4453,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2023,YR2023,5.45,..,..,4420,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2024,YR2024,5.46,..,..,4389,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Montserrat,MSR,2025,YR2025,..,..,..,4359,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2017,YR2017,2.63,..,13.7,35446392,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2018,YR2018,2.5,..,13,35839760,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2019,YR2019,2.47,..,12.3,36210898,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2020,YR2020,2.47,..,14.4,36584208,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2021,YR2021,2.76,0.17,12.5,36954442,..,0.19
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2022,YR2022,3.11,..,13.2,37329064,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2023,YR2023,3.45,..,13.9,37712505,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2024,YR2024,3.54,..,13.1,38081173,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Morocco,MAR,2025,YR2025,3.64,..,12.4,38430770,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2017,YR2017,2.74,..,85.9,28166393,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2018,YR2018,2.71,..,86.2,29018644,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2019,YR2019,2.78,..,87.2,29884380,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2020,YR2020,2.93,..,89,30783688,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2021,YR2021,3.23,0.65,89.7,31707800,..,0.17
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2022,YR2022,3.57,..,89.9,32656246,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2023,YR2023,3.82,..,89.9,33635160,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2024,YR2024,4.14,..,90.7,34631766,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Mozambique,MOZ,2025,YR2025,4.49,..,91.3,35631653,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2017,YR2017,..,..,..,51894938,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2018,YR2018,..,..,..,52272247,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2019,YR2019,..,..,..,52640713,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2020,YR2020,..,..,..,53016522,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2021,YR2021,..,..,..,53387102,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2022,YR2022,..,..,..,53756787,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2023,YR2023,..,..,..,54133798,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2024,YR2024,..,..,..,54500091,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Myanmar,MMR,2025,YR2025,..,..,..,54850648,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2017,YR2017,3.26,..,45.4,2506853,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2018,YR2018,3.26,..,45.9,2577327,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2019,YR2019,3.33,..,46.7,2650494,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2020,YR2020,3.52,..,50.8,2728762,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2021,YR2021,3.75,0.41,48.5,2810548,..,0.26
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2022,YR2022,4.11,..,47.2,2889662,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2023,YR2023,4.5,..,48.1,2963095,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2024,YR2024,4.67,..,47.8,3030131,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Namibia,NAM,2025,YR2025,4.88,..,47.9,3092816,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2017,YR2017,3.33,..,34.7,28011258,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2018,YR2018,3.32,..,28.9,28079689,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2019,YR2019,3.36,..,27.8,28414064,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2020,YR2020,3.51,..,29.2,28966574,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2021,YR2021,3.62,0.18,26,29475010,..,0.22
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2022,YR2022,3.88,..,22.7,29715436,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2023,YR2023,4,..,20.6,29694614,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2024,YR2024,4.18,..,20,29651054,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nepal,NPL,2025,YR2025,4.19,..,17.9,29618118,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2017,YR2017,2.21,..,1.9,17315370,..,..
